AT,V,AP,RH,PE
25.12,71.58,1010.18,87.5,445.06534998373513
22.19,58.49,1010.91,77.03,462.142814599668
21.46,50.59,1016.75,67.14,466.329856802176
31.86,73.88,1005.6,57.68,448.5395673265338
15.63,40.56,1018.68,59.44,485.0836054406736
22.51,66.49,1014.59,63.03,466.08575315446615
31.92,69.13,1000.77,58.91,436.9325951390337
26.12,70.47,1009.93,72.13,445.1245151062506
17.47,63.31,1015.28,88.22,463.9471124339154
28.5,74.87,1009.67,53.78,457.661743034126
11.68,40.23,1018.49,83.43,487.2098418716298
23.2,61.02,1009.63,79.45,456.0577285817238
22.33,45.87,1007.8,63.61,459.8138017453493
18.16,43.72,1008.64,75.22,467.0002886737954
25.8,71.58,1010.08,85.14,446.5801197471061
23.92,73.17,1011.81,92.33,444.2578532618997
6.04,41.14,1027.8,86.4,492.5589477719562
8.24,39.61,1017.99,78.42,489.7184004303376
26.63,61.47,1008.18,69.0,456.723674793238
17.33,41.35,999.51,68.36,473.186592654782
21.88,69.71,1010.28,97.64,457.4890183385231
20.68,63.86,1015.73,74.36,460.11277213819193
23.73,63.94,1010.7,87.1,453.39138885771
29.25,71.94,1007.18,63.62,439.0516721356379
23.93,64.45,1015.35,54.71,464.0476380906611
19.13,68.61,1010.65,94.92,461.4557721244232
12.65,44.0,1023.03,88.73,483.13357646651815
26.53,69.71,1009.88,76.26,460.0679539676288
25.42,67.25,1017.92,68.61,452.1316424133867
13.9,39.59,1011.84,94.74,476.1485932720005
17.8,46.48,1007.27,81.31,464.7735819076001
26.23,59.07,1008.2,78.93,452.40669908634254
11.54,40.05,1014.78,87.05,486.54024735445887
15.36,40.89,1007.59,86.08,475.1882550107965
24.81,66.44,1011.19,69.96,447.8527355827795
27.64,75.6,1017.35,54.78,452.9100963694141
14.87,35.71,1015.53,57.7,481.2831398850958
20.38,66.54,1013.95,77.8,461.4914828543072
24.26,69.51,1013.43,53.23,454.76042200278687
15.56,41.1,1003.55,76.92,474.9732420182962
25.86,59.92,1009.92,73.95,448.135975649756
10.63,44.2,1018.63,90.26,488.3369951864101
10.94,39.04,1021.62,86.41,493.5366786267412
21.87,69.45,1014.04,71.19,452.542740774017
21.73,69.05,1001.31,86.64,451.7591907368395
21.19,67.71,1006.65,56.28,452.58636559220525
24.52,56.85,1012.59,54.47,452.0153789416953
25.27,69.89,1015.21,79.33,450.1846857212032
8.3,36.08,1020.63,80.42,493.80682131181
14.47,42.99,1009.78,91.15,480.5716719349612
12.03,40.75,1015.93,85.07,485.5089515443101
23.34,63.73,1012.1,79.11,455.3744022085788
26.04,52.84,1005.68,65.18,451.6095593253556
27.27,67.9,1006.36,62.12,450.4822176687233
13.07,42.18,1014.98,87.77,475.1180994080205
12.36,48.04,1012.8,93.59,481.0513622511394
15.03,43.71,1025.07,83.25,474.5638649224886
20.28,57.25,1010.12,88.42,462.9609324417301
27.63,71.98,1005.45,82.88,439.2321152289308
11.54,40.05,1014.78,87.05,484.232662728694
10.04,41.62,1013.36,95.17,476.4576920840162
17.08,38.58,1015.41,73.42,473.7877462061058
11.68,40.55,1017.31,99.82,486.1011245266394
12.4,40.35,1011.46,79.49,487.7527611440608
13.91,40.24,1017.03,85.93,478.8085428654105
19.08,58.59,1013.42,68.88,462.7537788019517
20.25,59.8,1015.3,82.69,465.1161089390861
28.8,73.4,1011.34,54.01,452.2571744857906
29.06,71.64,1005.54,69.84,448.59187374652686
27.43,64.96,999.72,67.94,443.51896772924897
24.73,65.34,1015.42,52.8,459.4534737657202
10.47,43.14,1010.35,86.86,487.0557448421629
22.63,58.49,1010.94,72.7,460.4301898935588
9.64,39.35,1015.1,91.76,491.0487996490691
23.25,56.9,1006.82,76.37,455.5967619280265
14.94,41.35,1004.82,98.04,478.4631217712412
23.25,69.45,1013.85,70.14,447.6481541587692
19.87,48.14,1016.94,81.56,463.6324879728284
27.51,73.77,1002.42,90.88,450.3344445558888
19.61,45.01,1014.84,64.42,475.78948532506
12.5,41.38,1021.87,57.59,487.013127173184
15.01,42.77,1018.21,73.22,473.9454791998817
22.61,49.3,1003.51,83.02,453.8004600526479
21.5,59.87,1019.05,76.56,456.8370071689106
26.11,52.36,1013.9,59.62,466.7369570245682
25.95,65.61,1014.36,52.54,458.4015203147385
12.33,39.85,1012.53,66.04,491.730495008294
25.63,58.86,1014.86,52.75,456.3179374162688
30.84,66.75,1017.54,40.69,443.4718980129769
10.38,41.01,1020.8,94.26,478.3363809957097
29.13,66.56,1006.63,52.85,450.6473765946967
15.21,50.88,1014.24,100.11,474.4695177501312
6.86,40.02,1031.5,77.94,490.36235408198297
30.52,71.77,1006.22,56.4,438.6485303363311
7.55,41.04,1027.03,83.32,488.7302910563645
11.49,41.54,1020.17,70.91,487.9113876012012
29.03,69.51,1009.8,47.04,449.0712243225579
15.83,41.67,1013.39,74.12,477.5206811167705
24.8,68.3,1018.01,80.41,447.0933632104324
13.35,40.27,1005.83,49.75,487.1542087241165
17.54,58.49,1012.35,91.56,465.8879538527309
15.15,39.58,1011.94,73.63,479.873703493187
24.22,62.08,1022.53,60.79,463.5604794114387
13.58,40.75,1016.05,76.45,484.0398234527248
14.8,38.73,1003.18,80.73,480.15176585330346
14.22,42.32,1015.54,77.23,476.54587977261633
28.63,66.56,1005.88,64.73,438.9828600106855
19.3,56.65,1020.55,70.43,471.6368372677675
23.38,65.06,1014.12,59.36,455.7725523941567
32.09,79.74,1006.92,61.5,444.5085149921206
26.71,77.95,1012.13,77.5,446.4307894088706
21.23,50.59,1017.42,69.26,464.6373335359439
13.69,44.85,1016.89,79.87,482.044320976402
4.65,35.19,1018.23,94.78,501.82303039148286
7.06,41.74,1021.95,90.38,460.4790990306384
33.13,74.34,999.57,48.34,446.0511137324829
19.97,59.21,1017.87,83.46,462.37575168097936
24.33,49.16,1003.46,61.04,451.6130428782801
15.91,71.14,1019.7,72.65,471.51388861420565
32.1,69.98,1013.31,55.84,443.3458619686936
11.86,40.27,1008.06,72.91,486.3093716096269
7.24,39.04,1019.0,68.69,496.9851031089677
20.17,58.12,1015.41,79.47,467.690486414837
20.62,68.12,1012.33,79.88,459.6445667633353
14.78,41.17,1016.42,67.42,482.84444699068007
9.3,40.56,1022.64,76.14,492.51712161066376
25.34,69.48,1008.4,74.79,448.2496133926956
12.38,43.52,1022.98,100.0,478.0897497208885
29.22,75.23,1010.49,48.73,451.8603080864089
16.22,46.36,1020.04,91.73,473.73757940111113
27.33,66.17,1011.06,64.55,453.09283735804473
24.7,50.23,1016.23,62.03,464.7885500207052
19.2,54.2,1011.46,84.44,462.83352110821227
21.11,43.43,1010.1,62.62,459.8976518482136
25.37,44.89,1009.27,63.06,454.2096310082723
7.62,44.71,1020.56,69.96,496.55862899128334
19.16,63.09,1017.71,91.15,460.7563043315061
18.63,61.27,1019.69,73.67,467.0741534059179
7.75,38.06,1020.83,83.39,494.437480345526
19.06,56.65,1020.82,82.14,467.6449512963618
28.62,70.32,1008.87,46.67,443.87325098889886
13.25,41.62,1010.8,77.81,471.04982733628304
13.67,40.71,1016.19,66.15,480.6346094993501
22.22,59.14,1017.32,83.41,454.71338879904505
21.38,49.21,1012.49,53.77,461.48990738687087
10.91,39.61,1018.44,64.38,482.424281890298
20.78,60.84,1018.66,80.4,457.9144687754494
23.66,69.51,1012.9,52.59,447.27974879015335
17.67,43.7,1015.26,58.76,477.36962231693497
15.45,45.0,1023.63,70.74,482.1757230464037
10.07,34.69,1028.09,70.52,490.0938815888378
26.26,63.73,1010.45,70.61,453.9685469525402
11.11,40.55,1023.91,87.12,489.0890440730772
3.38,39.64,1011.0,81.22,502.0172884927688
27.58,66.48,1004.82,51.23,447.5723835145524
27.96,49.16,1004.8,35.64,454.7038166587568
8.85,41.06,1020.99,86.05,498.9924414329549
16.39,52.75,1024.42,54.61,471.41284202329103
9.27,39.64,1010.79,79.56,492.7317278076403
19.19,50.16,1011.12,99.91,461.3595232321055
24.01,60.84,1018.83,63.82,449.1419215526752
16.65,49.69,1014.01,91.0,473.6455773070872
20.01,52.9,1018.05,58.88,468.7596972958858
23.54,65.27,1013.78,64.28,457.6391350567692
20.46,51.43,1010.06,83.79,468.6503998958768
27.75,69.89,1015.41,73.01,440.9863345124812
32.13,69.98,1013.3,55.85,444.6666405758042
29.77,67.07,1005.82,48.38,445.3277039443358
7.91,37.8,1020.59,61.0,497.0090926920494
19.13,59.21,1018.32,89.66,460.4154312679668
11.08,38.16,1014.45,74.99,484.9780155975016
25.64,70.72,1010.16,84.0,454.6627005360533
13.02,40.1,1014.43,87.32,487.1823802514096
18.0,53.16,1013.02,82.47,465.0647617831712
23.95,58.79,1010.45,74.34,460.5302778826238
10.6,40.22,1011.37,85.81,490.3094459840281
31.53,70.94,1007.11,50.04,444.4720752129693
23.39,69.13,1010.99,90.66,446.1514693080164
10.06,34.69,1027.9,71.73,490.0669873823933
9.33,42.49,1008.93,82.59,489.518163737721
15.28,43.71,1024.32,81.24,474.5097305909387
7.11,43.13,1018.96,87.82,500.80670574336233
25.66,61.08,1013.0,71.21,458.9540106912265
14.97,43.67,1011.13,87.33,478.1902995280791
26.57,48.06,1013.23,40.24,449.6514520041042
25.15,62.91,1012.23,48.22,456.7332520702622
10.62,39.64,1010.65,62.15,489.8516433734978
21.58,63.87,1015.27,63.15,463.3297938312796
21.04,54.2,1012.26,85.61,454.759998124664
28.83,66.44,1008.47,77.49,442.1383702371944
24.88,49.16,1006.04,64.54,455.9273084522004
22.2,51.19,1009.2,82.95,459.5765495975359
11.48,42.02,1000.29,94.76,483.6060380057982
17.45,49.64,1026.4,66.67,466.4927676714256
30.57,69.71,1008.94,59.99,451.2914161626947
18.2,49.39,1018.83,96.3,467.8104452547753
11.58,39.69,1005.17,86.55,482.66076228802615
7.89,39.37,1016.28,84.66,496.2673483562529
26.52,63.94,1018.23,42.41,452.25774185270393
31.19,70.94,1007.29,51.91,448.6345940852741
26.61,69.13,1002.05,51.97,442.2323671658737
23.89,64.27,1013.37,75.22,464.1725096184973
14.51,53.82,1016.46,62.75,476.6148241475752
29.86,70.8,1010.22,70.36,448.9892584716777
16.03,41.23,996.35,82.04,477.172151850634
14.63,41.23,998.96,86.4,479.0319091645748
23.86,63.77,1014.6,82.37,452.8027934714472
13.39,49.83,1007.14,90.88,479.1584536904271
23.71,67.17,1007.27,90.2,451.86013544539327
14.93,39.39,1014.31,80.68,479.7584086037441
28.88,63.76,1010.16,56.34,448.2695223122992
24.49,59.87,1018.4,59.95,456.6198025635032
29.19,65.71,1013.85,50.5,457.6857091695391
12.74,49.83,1007.44,91.47,479.8650373855024
6.37,40.81,1025.98,91.0,501.3767673941627
32.13,69.98,1013.3,55.85,442.7406630519038
31.07,64.96,1005.2,58.93,440.9343783438868
23.38,48.78,1019.03,78.69,459.3820847630724
25.52,71.98,1006.89,86.94,445.5787016045483
9.77,41.44,1017.69,78.26,493.683321495801
23.86,59.21,1013.02,73.6,453.1827195247293
30.93,73.42,1010.98,56.42,444.3155062260324
27.57,68.31,1010.48,55.87,456.6691763571695
17.43,63.09,1019.87,92.77,460.6421432160697
13.92,39.58,1012.5,80.28,478.1320175536151
9.63,41.14,1027.99,87.89,483.2744789710298
28.26,65.34,1014.56,43.4,452.42298263355326
8.07,41.17,1019.4,86.43,496.7393311641469
18.26,58.96,1014.04,69.7,469.4155547197854
5.53,35.79,1013.48,94.19,496.49024332279646
30.8,73.17,1010.51,51.93,444.9535123339136
16.7,40.56,1019.04,50.9,484.0124426560498
21.58,67.25,1017.39,79.0,459.3723514898672
25.32,61.25,1011.56,80.1,448.8731786109128
25.57,66.54,1005.22,83.48,444.8272288620118
27.53,72.58,1009.13,89.06,440.79267232186464
24.48,64.45,1014.69,51.43,465.2944355786683
5.41,45.87,1008.47,97.51,492.41087870012046
25.69,59.07,1006.89,82.34,452.1349087386576
12.28,43.67,1012.69,70.23,488.16373144307175
20.58,49.15,1021.42,56.15,466.4372264721987
32.17,73.21,1001.43,69.86,443.4594807225213
28.4,59.27,1012.03,59.75,453.640068814336
24.14,60.07,1016.56,58.08,452.91069809941393
21.51,48.92,1010.36,38.27,466.4544971941565
14.5,41.76,1023.94,84.42,476.6553227271022
22.86,66.48,1003.77,71.22,447.6399645454608
17.3,43.72,1009.64,77.86,466.8559475382777
22.88,59.21,1011.51,86.93,453.8084915958944
5.52,39.33,1009.74,95.25,505.101953672031
18.8,47.83,1005.86,76.77,465.0377133294131
11.06,41.16,1018.52,89.14,480.5637951047573
16.43,41.79,1005.47,76.89,467.90279941465
23.33,54.2,1012.47,79.48,450.1059157761354
28.14,51.43,1012.16,52.67,455.6535729512905
13.8,40.2,1013.12,90.59,477.4697728267141
17.04,40.12,1011.81,83.14,470.2836883670095
21.24,44.3,1014.34,83.39,454.3397872664994
22.72,69.84,1005.96,83.9,449.011429628592
18.6,43.56,1013.9,51.16,479.05134731648354
10.32,42.02,998.27,99.12,484.29116022809546
23.73,59.15,1014.08,62.65,457.6696468539657
30.32,64.69,1006.35,51.36,449.5078444073191
17.37,57.76,1016.0,86.59,468.0466889964222
7.97,38.5,1013.84,72.36,499.79453415691313
4.27,39.64,1010.99,84.85,500.7740553420721
24.78,50.16,1004.56,70.22,458.9878591313497
30.04,67.25,1017.65,52.84,445.9196985061957
23.51,63.78,1016.1,69.79,461.3676682215786
22.95,67.79,1009.89,91.69,453.8442649151917
22.74,58.41,1013.92,84.03,459.0022561076557
10.36,43.67,1011.95,78.15,489.7875177291823
15.11,40.71,1017.96,69.31,476.9499711478528
9.55,38.08,1019.34,68.38,494.67686870703255
21.47,57.19,1006.45,75.8,459.4367971040688
8.61,41.04,1024.81,95.6,485.1885312580882
30.06,67.25,1017.63,53.59,447.1086570297303
20.94,58.16,1016.88,65.43,466.9122149649623
30.63,74.22,1007.47,46.52,442.0159897785436
30.24,73.9,1006.74,56.39,452.41611641038
28.54,76.86,1000.09,74.67,446.3585406090467
28.83,64.96,1000.05,63.57,441.535523576153
22.17,70.47,1011.07,82.57,454.7307873116581
29.79,69.34,1008.82,65.13,446.2830883107866
14.87,54.3,1017.17,71.57,475.7199801611984
22.88,69.45,1014.02,65.13,451.6920121996463
23.69,71.97,1009.62,93.03,451.9188000362578
25.3,59.43,1009.15,58.3,452.6052796163127
13.7,34.03,1018.82,69.07,481.16142403217
28.76,69.48,1008.62,55.86,443.10058142326034
27.76,69.4,1004.27,72.25,443.99075974511726
14.05,41.39,1019.06,68.54,485.8173795759456
21.61,41.54,1014.5,75.62,472.613642054882
20.71,49.69,1010.26,69.97,468.47213193208586
26.06,67.83,1009.26,66.37,444.5063198455605
22.71,48.06,1012.82,67.81,457.42595817556463
13.56,42.34,1017.95,93.83,474.0316081307545
8.88,36.3,1015.27,56.96,491.1386438561104
10.18,43.5,1022.84,88.7,488.8624294940237
10.02,42.44,1014.57,99.16,489.8798086436893
11.23,39.72,1018.46,60.62,487.22394873226585
26.52,73.21,1002.3,95.38,450.6256300969927
18.6,41.67,1013.07,64.23,470.2075658120884
7.51,41.01,1024.61,97.41,488.4243168120501
5.82,40.62,1016.79,85.04,496.6451374775468
29.87,73.68,1015.1,40.96,444.5408912359301
8.21,38.91,1015.82,88.99,491.8328501632348
13.17,38.91,1016.55,74.47,479.9767917761139
20.87,63.31,1012.27,79.51,460.7055069644657
27.18,71.06,1008.16,86.32,442.9223662905762
28.99,68.24,1008.75,66.57,440.7498188692711
21.18,60.1,1011.02,78.19,462.1085638861727
27.57,70.36,1007.18,71.1,452.9568870354658
21.01,44.05,1010.61,64.12,458.4944525100472
25.44,61.25,1012.57,87.65,454.7190237112097
16.64,43.14,1019.03,82.88,472.6461344139655
27.57,60.07,1016.52,54.75,450.5866413413538
21.01,50.9,1012.24,70.82,464.9058376656923
3.85,35.47,1016.78,85.31,502.4609900222042
9.12,41.54,1018.61,79.26,495.2285369023329
19.66,45.01,1014.42,60.14,465.10232140307113
23.39,63.94,1010.54,89.94,453.42635851297285
6.54,39.33,1011.54,93.69,503.894007751008
15.36,41.66,1012.41,62.32,479.2738903822485
14.0,41.78,1010.96,48.37,480.0667724456098
6.77,39.81,1017.01,87.68,501.45342839261
11.64,38.25,1013.33,85.79,483.36282033144926
17.12,48.6,1007.38,79.15,465.9557178886
18.83,48.98,1016.33,74.23,463.8091743869599
23.59,47.43,1006.64,48.92,459.8787096391095
20.15,39.72,1001.85,59.32,468.3801395748612
9.19,41.01,1022.14,98.98,480.6247490256529
18.27,58.2,1018.34,72.73,461.0656081725914
15.07,39.3,1019.0,63.62,476.6646783695365
10.48,40.0,1021.35,88.52,489.45314229280433
28.5,71.32,1002.54,69.35,448.95679283949767
7.82,40.72,1022.17,88.13,492.18278725746313
26.94,71.14,1011.63,62.74,446.0049538959494
16.63,53.82,1015.18,66.09,471.4047357540898
28.52,57.82,1004.81,57.82,447.07640191944654
25.23,69.34,1009.51,82.87,457.4679293332944
18.06,56.65,1020.2,81.59,471.5719862856447
30.28,79.74,1006.96,70.21,445.7079157419858
25.13,59.44,1012.38,77.92,457.599099891988
26.64,58.69,1007.99,75.68,451.5896592944978
6.77,38.18,1017.8,81.13,495.0274455552501
24.77,57.17,1010.66,73.0,453.0981134033036
16.02,71.14,1019.75,70.42,469.82929247486976
20.94,44.78,1008.14,35.7,477.6462283117348
14.77,48.06,1010.92,69.81,473.6019394625199
23.23,64.69,1008.12,76.6,455.8299479440522
24.27,63.87,1018.88,53.96,434.1404121455687
26.25,66.56,1008.29,60.65,446.4594360634008
10.18,40.81,1015.79,81.42,487.5117609340458
24.58,49.02,1008.85,79.32,454.35288935655313
16.57,43.7,1015.67,71.95,476.83843664850434
29.11,74.9,1003.31,74.01,443.9755102378464
27.15,59.21,1013.49,51.71,453.0186154002256
11.82,41.74,1022.36,74.06,487.5614753512328
22.01,49.39,1019.6,75.8,464.3422113204976
25.4,65.34,1013.11,53.93,456.4680358236231
10.62,42.02,999.83,96.66,485.8097848815191
13.2,44.9,1022.43,87.68,481.066709259625
9.88,40.0,1021.4,92.06,494.9958673364488
24.66,63.73,1011.4,74.52,457.6502591090377
14.39,42.77,1017.36,83.28,475.6586641702038
8.93,40.46,1019.03,71.0,484.6874161515236
13.6,39.82,1013.34,86.1,483.3345643896164
15.84,41.04,1025.64,63.43,467.8478784571762
28.11,66.17,1010.51,65.16,456.15515146627337
26.02,71.94,1009.38,64.12,448.19311083691264
11.44,43.13,1014.88,63.88,488.3978326346189
24.9,58.49,1011.06,65.14,454.8880202814832
12.5,41.38,1021.87,57.59,488.0076781378104
25.56,74.67,1016.62,76.1,448.9091412400808
27.97,68.31,1010.64,55.91,456.0414799468551
26.33,61.41,1011.9,52.1,464.5703156496077
19.97,59.14,1016.05,70.58,461.772503055925
23.22,63.07,1012.91,77.59,459.3598864824325
28.09,65.27,1013.27,51.96,451.8311206444326
11.86,40.27,1008.06,72.91,488.2775401220168
5.15,45.87,1008.02,98.36,492.0756519312974
21.78,47.43,1007.88,66.68,458.8249396113826
13.79,45.08,1025.02,84.36,481.4176200955842
26.45,69.13,1001.53,89.64,438.7591402406159
28.32,72.58,1007.77,78.35,441.2971793457866
6.43,36.08,1022.73,85.03,497.818929834375
15.23,44.9,1007.75,81.34,468.5826276984352
28.3,59.27,1010.92,61.83,456.2810838183616
25.2,61.08,1013.04,74.28,457.3813748696261
27.89,69.88,1007.99,85.62,442.4292804838776
26.05,65.38,1009.43,52.1,461.59735839487615
30.2,71.8,1011.13,60.66,449.1785896382525
29.7,57.35,1005.63,57.35,446.1696581132666
23.4,49.16,1002.85,69.82,457.0663844852152
28.15,72.24,1010.88,62.39,445.1946294126522
29.12,73.06,1009.98,80.21,446.5238399618713
31.92,68.3,1015.58,41.55,440.9148603135452
21.46,74.87,1009.23,86.58,457.0998186860065
16.37,43.5,1021.26,72.4,472.7012063593748
7.68,38.06,1020.92,83.87,496.57567400971664
11.97,45.51,1016.84,81.47,483.853328660386
24.55,58.86,1015.22,60.53,458.4783229095642
15.85,42.28,1007.4,82.12,478.5143475003106
31.11,72.25,1012.34,44.45,446.5848512355281
22.69,54.2,1012.92,65.55,457.7584418744055
18.87,44.06,1013.42,68.78,463.6376675883979
25.98,73.18,1012.28,85.78,453.0873637427002
26.71,70.72,1010.3,78.18,450.7338589728724
20.76,69.05,1001.89,77.86,455.9072954038369
32.86,66.44,1010.98,44.99,442.2834844025511
29.46,71.94,1006.96,62.26,439.47942096808725
22.26,60.77,1018.26,85.94,455.2118518807367
4.83,38.44,1015.35,72.94,497.15624413973023
23.21,58.66,1012.24,65.31,463.1048931776592
10.55,41.26,1007.77,99.1,484.9063541460904
21.19,74.93,1015.75,80.84,456.5161925897802
9.08,36.18,1020.24,68.37,491.3156515667548
24.44,59.21,1017.36,61.45,460.17810885299065
5.65,40.72,1022.46,85.17,497.0453194456484
24.07,71.97,1008.83,94.87,454.0306933213426
29.16,55.68,1004.84,55.68,447.65680061010846
29.85,68.24,1007.01,30.99,446.6059427474629
17.95,49.21,1012.05,59.44,466.5124182431219
8.9,41.4,1030.83,85.63,485.4372425761604
13.89,44.84,1023.66,92.97,479.66012876011393
23.76,70.32,1012.13,78.84,446.6846635577848
17.37,57.76,1016.0,86.59,468.5486573270933
30.18,65.74,1012.63,47.74,454.2038082960642
9.34,38.08,1019.56,67.74,494.1294777361209
27.36,63.31,1013.7,51.58,451.79997041437
24.6,48.78,1018.1,73.71,454.4439166703882
17.81,45.0,1022.32,43.84,483.6456801875743
15.04,41.35,1004.29,99.1,480.5567084879726
30.18,61.5,1009.8,36.81,447.6737957547144
19.02,44.85,1014.57,43.37,477.80781720374017
11.02,39.96,1025.64,93.58,479.4745635259929
13.23,42.34,1018.02,97.49,475.90017508632894
19.66,59.87,1018.75,87.6,459.3083702759026
22.11,59.8,1016.74,73.9,465.4996715079948
25.45,67.83,1009.47,57.97,443.9792010253936
27.84,71.32,1007.72,79.25,442.6316588768609
21.6,62.52,1017.23,67.87,464.27831225918726
14.6,39.31,1011.11,72.52,477.7290331659351
16.5,49.39,1018.35,93.42,474.5460295517305
31.35,70.8,1010.11,66.37,442.712964388079
9.09,41.92,1029.36,91.0,489.741116354945
15.34,41.96,1012.08,100.12,481.8113181734038
6.18,41.55,1001.58,98.79,495.2606832510055
14.71,52.72,1024.7,70.29,474.4829159835781
23.62,68.63,1013.18,50.57,459.281884147245
7.49,36.08,1020.27,85.69,495.86223404475663
9.84,40.22,1009.5,85.38,491.4149730197752
32.9,68.51,1012.95,50.09,441.7166695859324
21.38,49.21,1012.49,53.77,463.5712056601698
11.16,40.05,1014.95,88.38,491.1805594667737
22.86,62.52,1016.23,70.67,460.9735183720581
22.25,59.8,1016.79,69.02,463.1067809712816
11.67,36.18,1016.03,61.44,484.9571010727848
23.51,48.98,1014.63,41.56,466.58149215669664
15.31,41.35,1005.09,95.25,479.819244995488
19.82,41.67,1012.92,51.92,468.6374429431961
9.26,40.11,1024.38,74.82,472.67994416813787
27.71,69.13,1001.63,51.45,444.43372657412806
20.92,63.86,1020.49,72.98,459.93348093532313
18.87,62.96,1020.55,82.87,467.9488722993293
20.47,63.07,1012.79,88.67,463.8492913686404
14.49,42.86,1013.94,88.2,480.96818957619166
17.34,44.78,1007.81,56.38,468.0885722955673
18.56,67.71,1004.77,85.28,457.2691742479458
7.24,39.04,1019.0,68.69,497.2662007477743
